gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26409,1781.249364,0.007249276,0.1111368,0.065228403,0.947992147,0.960882405
12400,1160.081476,0.01974309,0.303254173,0.0651041,0.948091116,0.960931278
16341,2228.667198,-0.013231693,0.203680282,-0.064963054,0.948203417,0.960993657
100198,321.3723169,0.038353884,0.591289912,0.06486477,0.948281671,0.961021525
66580,661.485558,0.010402468,0.160529828,0.064800844,0.948332569,0.961021669
67772,1590.456626,0.009768131,0.152281471,0.064145237,0.948854582,0.961499206
93842,274.5610997,0.041121789,0.643184298,0.06393469,0.94902223,0.961617623
108637,21.10771946,0.020778565,0.32628525,0.063682208,0.949223272,0.961769863
67832,920.0986983,0.014247879,0.224001354,0.06360622,0.949283779,0.961779702
667597,43.2369527,0.028343691,0.446640279,0.063459774,0.94940039,0.96184638
66999,620.2364043,0.009265334,0.148684873,0.062315245,0.950311788,0.962718213
330554,97.56265446,-0.014571234,0.234514901,-0.062133509,0.950456512,0.962813311
107328,89.52187344,0.012329326,0.199006495,0.061954389,0.950599155,0.962906291
100043324,207.6861401,-0.009435971,0.152864901,-0.061727519,0.950779825,0.962934753
114672,1.745812112,-0.062027343,1.003956859,-0.061782877,0.95073574,0.962934753
229599,56.11569222,-0.025943192,0.420226767,-0.061736173,0.950772933,0.962934753
68964,593.5089948,0.008646396,0.140751457,0.061430243,0.951016567,0.963123004
72338,11.78855246,-0.03042297,0.501843996,-0.060622365,0.951659962,0.963722641
56045,1188.963638,0.015320334,0.252982158,0.060558953,0.951710465,0.963722641
52705,508.3328725,0.013666866,0.226431802,0.060357538,0.951870877,0.963800416
67554,217.9298859,0.022401572,0.372277457,0.060174399,0.952016735,0.963800416
106894,961.0000158,0.010688053,0.177447215,0.060232293,0.951970626,0.963800416
226043,137.1868007,-0.01332592,0.221570795,-0.060142946,0.952041786,0.963800416
243911,3.086606072,-0.058502037,0.971100595,-0.060243024,0.951962079,0.963800416
625281,16.33457162,0.022107929,0.375675824,0.05884842,0.953072842,0.964741042
436230,45.83327305,-0.012894975,0.219019969,-0.058875795,0.953051037,0.964741042
68055,94.01532769,-0.014366393,0.245712208,-0.058468371,0.953375555,0.964995871
67574,221.4862015,-0.007280824,0.125277424,-0.058117609,0.953654949,0.96522707
22137,83.10858973,0.025528387,0.442779199,0.057654892,0.954023525,0.965548504
13521,570.8187914,-0.0226878,0.395402932,-0.057378938,0.95424334,0.965719355
100134990,65.99752613,-0.011733967,0.205627994,-0.057064052,0.954494172,0.965921574
320400,2.689808103,0.040219344,0.706524914,0.056925585,0.954604473,0.965981567
70345,2.088482056,0.046645806,0.827546756,0.056366369,0.955049948,0.966380703
18002,620.8479828,0.006368824,0.113755025,0.055987191,0.955352011,0.966634692
71982,265.4408009,-0.023582266,0.4261985,-0.055331648,0.955874249,0.967111416
60504,5.219619337,0.034805202,0.630564355,0.055196907,0.955981593,0.96716834
73212,272.3807527,0.013581899,0.247077038,0.0549703,0.956162125,0.967299299
71538,648.6052147,-0.019250222,0.354296558,-0.054333642,0.956669347,0.967760721
226153,397.2138983,0.015253368,0.282017527,0.054086597,0.956866171,0.967908114
20512,295.1674769,0.052847153,0.985678927,0.053614977,0.957241924,0.968236476
67118,549.1640979,0.01069201,0.201307661,0.053112784,0.957642046,0.968589449
232989,1960.458712,-0.005902973,0.112238112,-0.052593299,0.958055957,0.968904577
414069,97.28726643,0.010768036,0.204513038,0.052652076,0.958009124,0.968904577
81702,4815.736215,-0.009544165,0.181851325,-0.052483341,0.958143569,0.968941427
100526546,0.722081337,-0.078621501,1.507483473,-0.052154138,0.958405876,0.969103169
13730,8717.307061,-0.034885215,0.668486566,-0.052185364,0.958380995,0.969103169
73988,0.934977955,-0.067900929,1.306824553,-0.051958718,0.958561587,0.969208859
100125257,0.921131877,-0.105571556,2.042470952,-0.051688155,0.958777175,0.969370369
16641,0.745941461,0.09202969,1.782493583,0.051629745,0.958823718,0.969370369
66839,719.1352779,0.008709103,0.168953746,0.051547261,0.958889443,0.969385056
68981,684.1846592,0.011049616,0.21535884,0.051307927,0.959080152,0.969526086
12416,55.86008435,-0.024729325,0.485339772,-0.050952603,0.959363289,0.969708761
225004,0.806392879,-0.087939972,1.725348475,-0.050969398,0.959349906,0.969708761
69277,10.31083491,0.024175548,0.477359179,0.050644356,0.959608917,0.96990526
67665,2302.57181,-0.009745328,0.192913033,-0.050516693,0.959710648,0.969956304
433864,599.9524141,0.007529976,0.150221954,0.050125669,0.960022244,0.97014547
27784,319.5233962,0.009165337,0.182528059,0.050213302,0.959952411,0.97014547
269870,114.9105692,0.008089267,0.161498131,0.050088919,0.96005153,0.97014547
100504218,1.031534083,0.067453811,1.369671866,0.049248154,0.960721536,0.97077071
100038478,4.624570025,0.033066509,0.678510819,0.048733946,0.961131323,0.971132957
53951,272.8151638,-0.016394182,0.339713374,-0.048258866,0.961509936,0.971463668
241593,40.18898682,0.01016168,0.213225761,0.047656906,0.961989679,0.971896515
70626,1.241024249,0.055185229,1.159793782,0.047581932,0.962049432,0.971905023
100037262,14.33716988,-0.017706118,0.373430966,-0.047414703,0.962182711,0.97193595
67770,154.6484767,-0.009802393,0.206605219,-0.047445041,0.962158532,0.97193595
94184,2059.686171,-0.007610004,0.162237971,-0.046906427,0.962587806,0.972293279
67181,1276.864324,0.006044901,0.130668325,0.04626141,0.963101896,0.972760659
237320,3.642145951,0.030770415,0.668837694,0.046005803,0.963305625,0.972914531
67288,149.6700782,0.011440689,0.25006953,0.045750032,0.963509486,0.97306852
667510,27.70557822,0.013072544,0.287102039,0.045532746,0.963682674,0.973191517
67026,400.0000938,-0.006460775,0.142661714,-0.045287378,0.963878248,0.97333572
446101,8.613635045,-0.018500511,0.409080636,-0.045224606,0.963928281,0.97333572
14472,0.626421168,-0.06859913,1.527134913,-0.044920151,0.964170955,0.973528843
52123,456.7016373,0.0085742,0.195425233,0.043874582,0.965004376,0.974318395
80880,196.5521658,-0.014719973,0.337416839,-0.043625483,0.965202938,0.97446691
71818,6.875554714,-0.018999282,0.442841991,-0.042903073,0.965778799,0.97499631
94112,1320.056364,0.005619511,0.131731211,0.042658915,0.965973431,0.975140805
100504629,1.140696725,0.046584215,1.096486305,0.042484995,0.966112073,0.975228767
15214,28.15359004,-0.033697555,0.800985738,-0.042070106,0.966442811,0.975510618
18413,3.763136086,0.06369071,1.521482694,0.041860949,0.966609547,0.975539617
69926,75.40963564,-0.011018425,0.263345584,-0.041840173,0.966626109,0.975539617
100505012,1.195528745,0.042534327,1.01444603,0.041928625,0.966555597,0.975539617
12793,914.9361514,-0.008745494,0.209656119,-0.041713515,0.96672708,0.975589518
218989,278.5583741,-0.007026103,0.169461297,-0.041461403,0.966928063,0.975672443
73451,12.91671483,-0.022138359,0.534529658,-0.041416521,0.966963842,0.975672443
52443,175.2505135,-0.005029177,0.121428932,-0.041416629,0.966963756,0.975672443
73940,0.505546694,-0.062209388,1.515856576,-0.041039099,0.967264725,0.975924028
69237,1550.125606,-0.011008456,0.269121285,-0.040905183,0.967371485,0.975979736
100502801,2.374008392,-0.031284702,0.776629148,-0.040282679,0.967867763,0.976428401
21749,182.7167682,0.008155995,0.203795006,0.040020584,0.968076716,0.976587167
109754,3265.508176,-0.01110978,0.278601662,-0.039876934,0.968191241,0.976621549
11981,1487.24058,-0.008654054,0.218104351,-0.039678504,0.96834944,0.976621549
100502629,1.257687337,0.042476429,1.071167052,0.039654346,0.9683687,0.976621549
19358,760.8139658,-0.006505246,0.163945249,-0.039679379,0.968348742,0.976621549
234854,292.6063789,-0.007468548,0.188022344,-0.0397216,0.968315081,0.976621549
276829,24.61959513,0.028887866,0.731469687,0.039492909,0.968497407,0.976699329
100303732,7.748529455,0.017991401,0.457046992,0.039364445,0.968599827,0.976750592
13885,626.9799106,-0.004249374,0.109050862,-0.038966898,0.96891678,0.977016611
228361,1094.667278,-0.006119086,0.157286308,-0.038904125,0.968966828,0.977016611
633093,1.199677598,-0.043720853,1.131617361,-0.038635722,0.969180822,0.977180344
93694,939.3892146,-0.019517508,0.50754382,-0.038454823,0.969325051,0.977246704
64661,0.776926188,-0.063575248,1.6545842,-0.0384237,0.969349865,0.977246704
100502973,1.768944078,-0.032099828,0.882556325,-0.036371421,0.970986202,0.978844252
226757,5305.783315,-0.007390301,0.203839501,-0.036255489,0.971078641,0.978847252
245474,796.9424403,0.008056991,0.222335323,0.036238017,0.971092573,0.978847252
18440,31.72706075,0.024241277,0.674940209,0.035916184,0.971349191,0.979053798
19355,29.15430555,0.008292926,0.231890553,0.03576224,0.971471942,0.979125399
225160,744.6384416,0.004831877,0.135558392,0.035644249,0.971566025,0.979168101
12750,1791.586753,-0.003514722,0.09956592,-0.035300455,0.97184016,0.979340819
100505224,1.29077604,0.034611832,0.980516542,0.03529959,0.97184085,0.979340819
100861766,9.171585057,0.017460322,0.500152672,0.034909983,0.97215152,0.979475447
99571,1758.363465,0.0352052,1.011420682,0.034807673,0.972233102,0.979475447
23971,2836.041688,0.004660292,0.133230855,0.034979072,0.972096428,0.979475447
272359,557.4904525,0.007687771,0.219908735,0.034958917,0.9721125,0.979475447
330890,9.550331574,-0.018020729,0.517498426,-0.03482277,0.972221064,0.979475447
14809,270.6500392,-0.01690015,0.486753653,-0.03472013,0.972302909,0.979493657
676527,11.87999566,0.012380586,0.35821265,0.034562112,0.972428914,0.979568475
108943,319.7129555,-0.006202081,0.179871844,-0.034480556,0.972493947,0.979581869
379043,1.830370104,0.042445824,1.237110197,0.034310463,0.972629581,0.979666374
100503974,12.38195254,0.02156537,0.640148207,0.033688089,0.973125877,0.980114121
67768,176.9896547,0.004799683,0.143385318,0.033474021,0.973296582,0.980233909
80910,3.087582643,-0.034282365,1.026744152,-0.033389394,0.973364067,0.980249734
74364,8.231685092,-0.015894755,0.479167137,-0.03317163,0.973537722,0.980322684
53607,542.7409816,0.005732369,0.172824629,0.033168702,0.973540057,0.980322684
100039719,1.94607492,-0.072524264,2.214781662,-0.032745559,0.973877492,0.980558173
100504437,0.586262374,-0.049478552,1.510886121,-0.032748035,0.973875518,0.980558173
19719,775.3063921,0.007576357,0.237203022,0.031940389,0.974519589,0.9811525
237898,984.903139,0.004013145,0.126055286,0.031836388,0.974602528,0.981183829
627352,326.4176914,0.003998036,0.126858576,0.03151569,0.974858279,0.981389125
329679,696.524723,0.00656982,0.210073256,0.03127395,0.975051065,0.981531015
69094,269.4591601,-0.006770596,0.217208858,-0.031170903,0.975133244,0.981561555
11419,53.10698888,0.007673517,0.247827588,0.030963127,0.975298946,0.98158169
69363,1.782845747,-0.033054586,1.063786182,-0.031072585,0.975211653,0.98158169
100504561,1.929042957,0.029176028,0.942658204,0.030950803,0.975308774,0.98158169
11717,166.5447974,-0.021473685,0.697521405,-0.0307857,0.975440445,0.981662027
215474,222.8375719,0.011833494,0.387781622,0.030515871,0.975655636,0.981826405
16367,886.5054061,-0.015047802,0.506153929,-0.029729694,0.97628263,0.982300739
105014,143.0316248,0.009525154,0.319972525,0.029768662,0.976251552,0.982300739
64213,527.8239693,0.008969233,0.300514158,0.029846291,0.97618964,0.982300739
244202,5.534753608,0.021388792,0.723798128,0.02955077,0.976425328,0.982392112
14870,925.146081,-0.005122235,0.173793398,-0.02947313,0.976487249,0.982402209
74717,2.637128859,-0.020804201,0.71968953,-0.028907189,0.976938612,0.982804085
76142,4.884866065,0.017293544,0.603956285,0.028633768,0.97715668,0.982971235
67412,0.618350721,-0.043367037,1.52376128,-0.028460519,0.977294857,0.983058004
66094,129.6730313,-0.005773459,0.204820936,-0.028187837,0.977512338,0.983120079
67477,14.80392316,0.012971543,0.459723008,0.028215997,0.977489879,0.983120079
57429,31.95821753,-0.022331034,0.791907301,-0.028199051,0.977503394,0.983120079
74008,68.85558113,-0.00674481,0.240318753,-0.028066098,0.977609433,0.983165508
140858,1105.033166,-0.006322204,0.226141125,-0.027956898,0.977696528,0.983200874
67381,252.6357413,0.004592504,0.164874671,0.027854516,0.977778185,0.983230769
237930,0.559900465,0.047775941,1.724277499,0.027707803,0.9778952,0.983296215
320139,5.766505571,-0.016424233,0.601763904,-0.027293482,0.978225655,0.983535971
24099,1.857913373,-0.023051694,0.845047023,-0.027278594,0.97823753,0.983535971
18686,0.775610807,-0.039844611,1.474145448,-0.027028955,0.978436639,0.983683924
214791,951.915923,0.012272819,0.470955251,0.026059417,0.979209947,0.984381843
27360,985.9589219,-0.0066925,0.257124586,-0.026028237,0.979234817,0.984381843
435529,2.244119045,-0.019169987,0.754403394,-0.025410791,0.979727304,0.984824632
100041677,145.9407346,0.0093941,0.373955939,0.025120875,0.97995855,0.984963669
18584,98.76082579,0.012638489,0.503386242,0.025106943,0.979969663,0.984963669
100503725,0.996126004,-0.029738788,1.195885517,-0.024867587,0.980160581,0.985103266
73324,3.115840566,-0.017630049,0.721857174,-0.024423182,0.980515057,0.985360675
76294,2.413584033,0.037076176,1.518519345,0.024416005,0.980520782,0.985360675
100504043,2.662643344,-0.015313948,0.636210015,-0.024070587,0.980796305,0.985539354
68142,1751.781518,-0.005449899,0.226488475,-0.024062588,0.980802685,0.985539354
26364,341.9737239,-0.008829058,0.379942628,-0.023237871,0.98146053,0.98614804
100041697,137.0244472,0.003698291,0.165816929,0.022303459,0.98220589,0.986844591
12155,1.314857973,0.02859854,1.290235978,0.022165356,0.982316053,0.986902905
214058,13.36322485,0.007429702,0.349540952,0.021255599,0.983041763,0.987579601
69126,62.02133849,0.006108298,0.292528644,0.020881025,0.983340563,0.987827367
106957,1574.865831,0.007963756,0.3841487,0.020730921,0.983460303,0.98789524
100504250,0.793403487,-0.027377993,1.340138083,-0.020429233,0.983700964,0.988084566
319263,1468.988442,0.007404699,0.365710763,0.02024742,0.983846,0.988177824
100038453,1.357812706,-0.023769824,1.188319181,-0.020002895,0.984041063,0.988216478
252875,277.3182338,-0.002219369,0.110325024,-0.020116639,0.983950327,0.988216478
100043813,4407.647365,0.00550964,0.274972952,0.020037027,0.984013835,0.988216478
319616,29.8578725,-0.021301889,1.18220227,-0.018018819,0.98562384,0.989753476
22215,950.353484,0.001517313,0.084569268,0.017941656,0.985685397,0.989762798
74096,103.8862346,-0.004014507,0.228169224,-0.017594428,0.985962402,0.989988445
211064,357.7964036,-0.00475045,0.272875331,-0.017408864,0.986110438,0.990084581
192166,782.0969067,0.009698915,0.565586593,0.017148417,0.986318213,0.990188179
229707,1079.96631,0.004907972,0.285573747,0.017186354,0.986287948,0.990188179
192193,2135.271078,0.003810045,0.226852633,0.016795242,0.986599966,0.990397419
628431,1.570378145,-0.015269262,0.911269894,-0.016756026,0.986631251,0.990397419
75011,0.860660018,-0.027663589,1.658452195,-0.016680366,0.986691611,0.990405501
100861801,0.685049028,-0.023111071,1.416526179,-0.016315315,0.98698284,0.990645308
22190,64.3478797,-0.004487232,0.27707149,-0.016195213,0.987078654,0.990688961
13611,9.757354849,-0.012205208,0.786266643,-0.015522988,0.987614945,0.991174672
67943,920.6646935,0.002825117,0.183302235,0.015412345,0.987703215,0.991210721
269774,1330.276577,0.002062802,0.136924097,0.015065294,0.987980089,0.99143603
100504196,22.4110233,-0.007329914,0.489905285,-0.014961901,0.988062575,0.9914371
71268,632.9235251,0.002952543,0.197723496,0.014932689,0.988085881,0.9914371
100502824,0.734872489,-0.018272231,1.244203812,-0.014685882,0.988282782,0.991582121
72046,520.3264272,-0.002666023,0.186421511,-0.014301046,0.988589805,0.99183761
100503253,1.69656464,-0.012290683,0.905252689,-0.013577074,0.989167395,0.992364513
433100,2.11258845,0.011183607,0.832201462,0.013438582,0.989277886,0.992422777
100504312,0.574366242,-0.022386624,1.733463229,-0.012914392,0.989696092,0.992789712
60425,125.876067,0.003405853,0.270226402,0.012603703,0.989943966,0.992933149
12715,3.965823783,-0.011312628,0.897140271,-0.012609654,0.989939219,0.992933149
667947,11.07587482,0.004558096,0.366566272,0.012434577,0.990078899,0.993015885
50874,24.78292109,0.006554274,0.539514892,0.012148459,0.990307171,0.993192223
21886,804.1130091,0.002341709,0.19944442,0.011741161,0.990632124,0.993360271
74076,9.778150634,-0.007363383,0.623118962,-0.011816978,0.990571635,0.993360271
72193,2202.310835,-0.001136537,0.09627887,-0.011804634,0.990581483,0.993360271
74081,1098.269294,-0.002373926,0.208452347,-0.011388341,0.990913615,0.993469381
58223,25.13780223,-0.003682153,0.321831306,-0.011441251,0.990871401,0.993469381
268491,2.94343421,-0.008512961,0.750588546,-0.011341715,0.990950815,0.993469381
101214,2538.788139,0.002772386,0.242442582,0.011435227,0.990876207,0.993469381
73671,4.498423809,0.00602019,0.573817945,0.010491463,0.991629177,0.994096831
69291,163.6372496,-0.004731108,0.468113632,-0.01010675,0.991936117,0.994351887
73331,1.106708343,-0.011477862,1.184001137,-0.009694131,0.992265324,0.994576583
74548,21.58920641,-0.010198124,1.049813184,-0.009714227,0.99224929,0.994576583
100526469,93.5321567,-0.002336869,0.254772976,-0.009172358,0.99268162,0.994835854
21847,6007.332917,0.004028096,0.436515477,0.009227843,0.992637351,0.994835854
52118,2138.350749,0.003474895,0.378655359,0.009176933,0.992677969,0.994835854
